;created_at;text;Lang;user.screen_name;;
560;2021-09-03 12:48:38; dulu kenal scarlett awal2 bgt pas feli ngeluarin produknya eh skrg keren ya scarlett dah bisa gaet song joong ki jadiin ba;id;hipetrichor;;
561;2021-09-03 12:48:56;jinjja??? tebakanku bener dong kalo Song Joong Ki oppa yg jadi brand ambassador Scarlett Whitening?? https://t.co/9CB5RzDqme;id;Iniadaaa;;
562;2021-09-03 12:50:26;kita jadi berasa dekat karena pake produk yg sama haha ?? scarlett song joong ki https://t.co/RTsGBEfRpU;id;N447WA;;
563;2021-09-03 12:50:33;emg secinta itu sama Scarlett , sampe  Song Joong Ki dijadiin BA gasalah pilih produk sihh. Ga kaleng-kaleng. https://t.co/G2uxQgsgjz;id;Rikafp2;;
564;2021-09-03 12:50:56;beli scarlett dapet pc joongki ga ya;id;toasteryu;;
565;2021-09-03 12:51:52;@justiciafh aaa ngga nyangka banget song joongki kolab sama scarlett;id;baddayoji;;
566;2021-09-03 12:52:24;Vincenzo aka song joong ki jadi BA scarlett~ WOW....;id;dearifkymeutia;;
567;2021-09-03 12:52:25;keren  banget  scarlett  bisa  gaet  song  joongki.;id;mbuIgogi;;
568;2021-09-03 12:52:25;keren  banget  scarlett  bisa  gaet  song  joongki.;id;mbuIgogi;;
569;2021-09-03 12:52:38;Setelah vc an, akhirnya song joong ki dijadiin BA scarlett dong ??;id;stgods;;
570;2021-09-03 12:53:04;Song joongki jd BAnya scarlett. Dah gak kaget gara2 si feli kemaren vc sama doi wkwkwk;id;aquraquat;;
571;2021-09-03 12:57:13;Di kamar lagi nangissss tiba2 liat ig-nya scarlett Song Joongki jadi BA????????????;id;anakkechap;;
572;2021-09-03 12:57:49;Hah seriusannnn??? Asli keren banget sii Scarlett, ga salah pilih deh kalo Joongki jadi Brand Ambassador Scarlett?? https://t.co/pKr3aMbDue;id;nisaamolla;;
573;2021-09-03 12:58:33;Ini beneran joongki jadi BA SCARLETT ??? Beneran nggak si hey ?? soalnya ini bodycare rutin aku tiap hari seseneng itu... https://t.co/59csuCzE9E;id;firdynn;;
574;2021-09-03 12:58:44;Scarlett jangan diragukan lagi, BA nya ga nanggung nanggung langsung datang dari negri gingseng yaitu Song Joong Ki terbaik emang Scarlett. https://t.co/7Vv4TKdHxn;id;andrilixx;;
575;2021-09-03 12:58:46;Asli kaget dengernya, tapi seneng woilahhhh kalo Joongki jadi Brand Ambassador Scarlett ? keren deh pokoknya! https://t.co/pKr3aMbDue;id;nisaamolla;;
576;2021-09-03 12:58:47;@justiciafh kren abis sih sekelas song joong ki jadi BA nya scarlett;id;MarmutPis;;
577;2021-09-03 12:59:47;Scarlett makin hari mikin gilaa BA nya ternyta Song Joong Ki loh gaes wah keren si gila. https://t.co/jJQqDZu0F3;id;andrilixx;;
578;2021-09-03 13:00:01;Kalonya kepo song joongki wangi apa yg pasti wangi scarlett ??;id;zulfahachm;;
579;2021-09-03 13:01:05;Kalian percaya nggak percaya si?? BA NYA SCARLETT ITU JOONGKI buset dahh nih produk emang mantul banget dah https://t.co/uJxEeGdoCZ;id;firdynn;;
580;2021-09-03 13:01:21;song Joong ki jadi BA Scarlett ih gilak;id;jungwncutie;;
581;2021-09-03 13:02:33;Asliii ganyangkaaa, kagettt sii tapi emang keren Scarlett dah milih Joongki jadi BA nya Scarlett? https://t.co/9rodO87m3V;id;Onyekcuuu;;
582;2021-09-03 13:02:59;@justiciafh ngga nyangka loh yang jadi BA nya scarlett seorang Song Joong Ki;id;mampisang;;
583;2021-09-03 13:03:39;Kata temen ku song joongki jadi BA nya scarlett;id;tinyhnjsng;;
584;2021-09-03 13:03:39;OMG Kerennnnnn bgt si Scarlett, ternyata Joongki yg dipilih jadi BA Scarlett, aww?? https://t.co/9rodO87m3V;id;Onyekcuuu;;
585;2021-09-03 13:03:50;Hah??? ini beneran kahhh??? kaget bangettt Joong Ki mau jd BA Scarlett!!! https://t.co/Vvr9VdmyJC;id;sadarrdirii;;
586;2021-09-03 13:05:18;Btw ini scarlett mampu jadiin song joong ki brand ambassadornya, apa ga ada keinginan upgrade design nya sekalian??????;id;biskuithatari;;
587;2021-09-03 13:05:22;Yg pake scarlett udah pada wangi joongki semua??;id;zulfahachm;;
588;2021-09-03 13:06:42;Haaaah... masyaallah babang ganteng Joongki jadi BA SCARLETT????? ahhhh cucokkk banget ?? ?? ?? https://t.co/vdHXhjQWmz;id;Nyusaheeeen_;;
589;2021-09-03 13:06:58;"skrg dunia perfangirlan koriya makin ngadi2...

trsr jadi ba ruangguru, yy demen indomie, song joongki jadi ba scarlett(?)";id;jilakyu;;
590;2021-09-03 13:08:51;Berawal dari liat Song Jong Ki photoshoot produk scarlett_whittening, trus speechless sama perjuangan hito bisa vidcall Song Joong Ki demi menuhin ngidamnya felicia ?????? https://t.co/8j0GOM6li6;id;LitaLeonie;;
591;2021-09-03 13:09:47;Wah ini beneran Song Joong Ki jadi ba scarlett, speechless gak si kalian dengar kabar ini? Bangga banget yakan produk indonesia bisa go internasional. https://t.co/Lxv2i955kK;id;mizaaan3;;
592;2021-09-03 13:10:01;Ga salah pilih skinker nih, bisa bisanya brand Scarlett andalanku collab sama Joongki oppa???? makin luvv Scarlett ????;id;triyunitaputrii;;
593;2021-09-03 13:10:59;Bener aja ini song joong ki mau jadi ba scarlett;id;matcharegal;;
594;2021-09-03 13:12:45;salut banget dah gw sama scarlett, collab sama aktor sekelas Song Joong Ki. asli keren bgt ?? https://t.co/TjCRDJiTKI;id;izalizul15;;
595;2021-09-03 13:13:37;@utiindah Wah beneran udah di spoiler ya kak, keren sih scarlett BA nya Joongki;id;jk_jeykeheyy;;
596;2021-09-03 13:14:33;Eh ini seriusan? Scarlett collab dengan Song Joong Ki? Ga nyangka banget https://t.co/gsd32emn5j;id;BosRiyan;;
597;2021-09-03 13:15:11;Baru buka ig ternyata joongki jadi ba scarlett yang baru duhh;id;arflyu;;
598;2021-09-03 13:15:33;Keren banget sih ini Scarlett bisa collab dengan Song Joong Ki , jadi makin mantap banget! https://t.co/gsd32emn5j;id;BosRiyan;;
599;2021-09-03 13:16:25;Ihhhhh keren banget pasti ini Joong Ki jadi BA Scarlett !!! https://t.co/Vvr9VdmyJC;id;sadarrdirii;;
600;2021-09-03 13:16:42;Kan bener aja si vincenzo cassano alias bapak song joong ki yg jadi BA scarlett bangga kelen yg pake scarlett akumah tim nivea??;id;s_ninna99;;
601;2021-09-03 13:16:54;Ga salah pilih skinker nih, bisa bisanya brand Scarlett andalanku collab sama Joongki oppa???? makin luvv Scarlett… https://t.co/fXSf26DYOi;id;triyunitaputrii;;
602;2021-09-03 13:17:23;Gila lah ni si scarlett. Aku pake scarlett jd berasa layak nyanding song joong ki https://t.co/36FrPyWFK1;id;munthulbawuk;;
603;2021-09-03 13:18:20;kalian percaya gak? asli kaget banget gw. ini mah best collab Scarlett x Song joong Ki. https://t.co/TjCRDJiTKI;id;izalizul15;;
604;2021-09-03 13:18:51;Sumpah ga nyangka JOONGKI bisa collab sama scarlett, seneng bangettt deh liatnya?? https://t.co/iTZiiAW3Cq;id;Nazel01;;
605;2021-09-03 13:20:06;"arghhh demi apa oppa Soon Joong Ki jadi BA skincare favorit aku ????
emang keren banget Scarlett mah, ga ada lawan ?? https://t.co/XbvvZTlWWb";id;siastiie;;
606;2021-09-03 13:20:09;"Keren banget gasi guys, brand kesukaan aku ""Scarlett Whitening"" collab sama oppa Song Joong Ki?? https://t.co/3fTT2h3r3S";id;deaystna;;
607;2021-09-03 13:22:25;"joongki be like: ""nih before after tangan aku habis pake handbody scarlett guys"" https://t.co/3TxJ6u0PZg";id;ninaneeen;;
608;2021-09-03 13:23:03;Asli demi apa sih Scarlett X Song Joong Ki ? Keren banget Scarlett pilih BA ?? https://t.co/AFfZIFhN5W;id;maujadicrushmu;;
609;2021-09-03 13:23:52;Hah?? Serius Song Joongki jadi Ba Scarlett??? Iiiii suka banget sama dia tuuu, ga nyangka sih Scarlett jadiin dia BA https://t.co/s1beXauOmx;id;hasnamuthial;;
610;2021-09-03 13:24:04;song joong ki mau jadi BA scarlett whitening? woi gilaseeehhhh;id;raizha_kn;;
611;2021-09-03 13:25:10;"Salut banget gasi guys sama ""Scarlett Whitening"" bisa datengin aktor sekelas Song Joong Ki? ?? https://t.co/3fTT2h3r3S";id;deaystna;;
612;2021-09-03 13:27:13;"Daripada berita song joong ki jadi BA Scarlett, aku lebih kaget 

SCARLETT TUH PUNYA FELI????";id;rafsraf_;;
613;2021-09-03 13:27:57;@Hiibram cocok si joongki jadi ba scarlett;id;mizaaan3;;
614;2021-09-03 13:28:13;Akhirnya samaan juga kaya song joongki pake scarlett;id;baerother;;
615;2021-09-03 13:30:02;ya ampun SONG JOONG KI jadi BA SCARLETT??? asli si ga nyangka banget, ini si bakal seru banget ?????? https://t.co/YRExlYOvT1;id;Susterxngesot;;
616;2021-09-03 13:31:45;Oi scarlett ku mo abis jan sampe grgr duren song joong ki jadi BA harga jd naek?????? https://t.co/o0w9ug14eZ;id;zxodaisy;;
617;2021-09-03 13:32:17;Song joongki??? Serius??? ??Gak maen maen ni scarlett ambil BA nya ???? https://t.co/kuLiZVMMYJ;id;QueenOfBarbar;;
618;2021-09-03 13:32:39;Sesukses itu scarlett sampe Song Joong Ki jadi brand ambassador scarlett dong sekarang https://t.co/mL61WyvSyz;id;mrdva__;;
619;2021-09-03 13:32:55;Demi apa habis vc sama feli Song Joong Ki jadi brand ambassador Scarlett;id;cecceeee;;
620;2021-09-03 13:33:44;kirain temen w becanda song joongki jadi BA Scarlett;id;amoursuh;;
621;2021-09-03 13:33:48;Song Joong Ki jadi brand ambassador scarlett sekarang, sukses terus yah scarlett https://t.co/mL61WyvSyz;id;mrdva__;;
622;2021-09-03 13:33:56;yaallah song joong ki collab sm scarlett alias keren bgt totaaaal ??;id;yamiyakult;;
623;2021-09-03 13:33:59;Ini beneran kan? Kapan nih launching Scarlett x Song Joongki?? Gak sabar ???? https://t.co/kuLiZW4onj;id;QueenOfBarbar;;
624;2021-09-03 13:34:50;"ADUH JADI BINGUNG, APA AKU HARUS BERALIH KE SCARLETT YAA...????

beli scarlett krn song joong ki wkwkwkwkw";id;ketawainajalaah;;
625;2021-09-03 13:35:00;Scarlett kalo pake BA mas joongki apa iya harganya bakal naik?? ????;id;dimploeyes;;
626;2021-09-03 13:35:24;Dari kemaren penasaran banget dan nebak nebak siapa yang jadi BA Scarlett dan ternyata oppa Song Joong Ki, keren banget https://t.co/2JNMSpuNce;id;teaayv_;;
627;2021-09-03 13:35:51;hah jujur gue kaget bgt joong ki jd brand ambassador nya scarlett pls kaya bener-bener kaget?!!! https://t.co/zrzq5V9GBq;id;soursadly;;
628;2021-09-03 13:35:56;Wah gila ga cuy?? Song joongki yang jadi BA scarlett daebakk! https://t.co/NLZkcW1LXM;id;senja_dis;;
629;2021-09-03 13:37:32;"OMO OMOOO, song joong ki is the new ambassador of scarlett

WHOAHHH PETJAHH SIHH INII&lt;33 https://t.co/JGPviH3dXR";id;asaaramadani;;
630;2021-09-03 13:38:03;Omg!! Skincare favorit aku  Scarlett collab sama Song Joong Ki, keren bangettt Scarlett ?? https://t.co/AFfZIFhN5W;id;maujadicrushmu;;
631;2021-09-03 13:38:13;aaaa gila banget inimah gais, Song Joong Ki jadi BA nya Scarlett?? https://t.co/Iy033ReiXQ;id;piwididaaw;;
632;2021-09-03 13:38:58;gasabar bgt nunggu scarlett ngeluarin postingan terbaru dengan adanya wajah si Joongki yg menawan bersama produk gemoinya Scarlett https://t.co/1rQhADf30k;id;piwididaaw;;
633;2021-09-03 13:39:29;KAGEEETTT BGTTTT BRAND AMBASSADOR SCARLETT SONG JOONG KI ??????????????;id;aku15072774;;
634;2021-09-03 13:40:20;emang ga salah aku pilih Scarlett jadi skincare andalan, makin rajin aja nih perawatan kalo BA nya oppa Soon Joong Ki https://t.co/0u59qrWHSx;id;siastiie;;
635;2021-09-03 13:40:48;"upcoming scarlett lotion:
wangi badannya joongki";id;yamiyakult;;
636;2021-09-03 13:41:45;Jadi samaan dong cuy pake scarlett dengan Song joongki, jadi tambah betah dong make scarlett. https://t.co/NLZkcW1LXM;id;senja_dis;;
637;2021-09-03 13:42:02;Song Joong Ki jadi BA Scarlett? GILAAAA OM DUDA VINCENZO AHH MELEYOT AKU ???????? https://t.co/kBYONXZDU8;id;Kim_Eonni28;;
638;2021-09-03 13:42:03;Sumpah seneng banget liat aktor favorit dan brand favorit aku collab gini, best collab nih Scarlett X Song Joong Ki https://t.co/AJxeRUgkeV;id;teaayv_;;
639;2021-09-03 13:42:49;Berawal dari ngidam yang pengen ketemu sama Song Joong Ki, sekarang malah dijadiin BA dong , gag kaleng kaleng Scarlett , jd ngerasa pake samaan sama Song Joong Ki. https://t.co/0Gn5beRbQc;id;rikhapurnama;;
640;2021-09-03 13:42:59;"Heh demi apa mas duda song joong ki jadi brand ambassador scarlett??? 
Si Felli pantes ngidamnya minta video call mas duda, tau taunya jadi  BA dongg https://t.co/mcHqmXus8E";id;garagaravirtual;;
641;2021-09-03 13:44:17;Gokil nih scarlett jadiin song joongki brand ambassador;id;rzkmn;;
642;2021-09-03 13:48:00;"Gue pengen liat Joongki review scarlett

""Hai guys, jadi aku baru aja dikirimin body lotionnya si scarlett. Cara pakenya tuh gini, ambil secukupnya trs balurin aja di tangan. Liat deh tangan kiriku yg pake scarlett & tangan kananku yg gak pake. Beda bgt kan? Mau juga? Swipe up"" https://t.co/mzAhCjmvdr";id;kangtahugejrot;;
643;2021-09-03 13:54:13;Ya Allah beneran Song Joongki jadi star ambassadornya Scarlett Whitening ???? #???;id;dymyulsarah;;
644;2021-09-03 13:56:39;gilaaa berapa tuh bayar Song Joong KI buat jadi BA Scarlett?;id;cottoncastle_;;
645;2021-09-03 13:57:32;abis ini keknya Scarlett bakal naik harga g sih? gara² BA Song Joong Ki duda kita semuaaaa???? https://t.co/UdLpaWg7le;id;cangtiippp;;
646;2021-09-03 13:58:18;Merinding gua liat song Joong Ki jadi BA Scarlett, keren bangetttt Scarlett ??;id;howareu_____;;
647;2021-09-03 14:00:50;"Kemaren lihat berita Felicya VC sama Song Joongki udah ngebatin, “Jangan-jangan dia artis Korea yang dijadiin BA Scarlett.” 

Malam ini buka twitter dan ternyata bener. https://t.co/lSrKrYm872";id;adistikaaa;;
648;2021-09-03 14:03:16;sebagai pecinta scarlett garis keras, saya seneng bgt mas joongki jadi BA nya ?? apalagi kalo ada mba sohee https://t.co/UJgIgdccSK;id;firarhm;;
649;2021-09-03 14:03:24;hah ini beneran joongki?? song joong ki?? wih keren banget jadi BA scarlett ???? https://t.co/QQQKYTD7iC;id;awanfariskik;;
650;2021-09-03 14:03:43;"Bukan pengguna aktif H&B Scarlett, lebih fokus ke skincare JAFRA dari Februari 2015 :D
Tapi BANGGA ajah sama semua ttg Song Joong Ki Oppa ??
Makanya aku tetap mempertahankan display name Big Boss meski terkadang aku dikira laki² :(( https://t.co/Szzgm6hwtv";id;evie__yu;;
651;2021-09-03 14:04:39;KAGET BGT song joongki jdi star ambassador scarlett whitening;id;demmemunchbru;;
652;2021-09-03 14:05:18;masi ga nyangka weh joongki jadi BA scarlett, aaa semakin semangat ngerawat kulit nih ???? https://t.co/QQQKYTD7iC;id;awanfariskik;;
653;2021-09-03 14:05:49;bakal berapa nihhh harganya? tapi wajar sih kalo naik, BAnya aja song joongki, dan scarlett bikin jatuh cinta juga wangi body lotion yang varian ini  https://shp.ee/ap7sqfp https://t.co/cVuKLg9QXg;id;arabtapigenahhh;;
654;2021-09-03 14:06:18;Gw tadinya pake scarlett terus ganti yang lain, karna ba nya joongki gw mau co dulu deh ?? sebelum harga naek wkwkw;id;bngvins;;
655;2021-09-03 14:06:20;"Scarlett boleh jadiin Song JoongKi BAnya, tapi alangkah lebih baik Packaging &amp; Interface lebih ditingkatkan lagi.. soalnya udh banyak yg mengeluh, packagingnya gak sesuai dengan High Class dari BAnya https://t.co/t6ucga55v1";id;ineffableSH;;
656;2021-09-03 14:11:23;Wow! Song Joong Ki ?????? terjawab sudah yaaa. Jadi BA Scarlett whitening.;id;zahraquinsha;;
657;2021-09-03 14:14:19;Goks sih ini Scarlett bisa collab sama Song Joong Ki, asli keren bgt ???? https://t.co/ttoKalHMmb;id;kamelfalevi;;
658;2021-09-03 14:15:11;Akhirnya gak lagi penasaran sampai kebawa mimpi kalau udah tau Song Joong Ki jadi BA Scarlett, tungguin ya launching perdana Scarlett x Song Joong Ki ya guys! https://t.co/izP8wJCohg;id;mizaaan3;;
659;2021-09-03 14:15:38;takut viral terus dilirik scarlett akhirnya ak dijadiin partner ba nya mas joongki??;id;g1mmeurlove;;
660;2021-09-03 14:15:58;gaperna minat sama scarlett, tapi karena BA-nya song joong ki w bakalan beli????;id;unhappymeh;;
661;2021-09-03 14:24:16;scarlett collabs sama joongki nih kaya ibarat transfer messi ke psg, surprise bgt https://t.co/81XPROgkey;id;pndwjya;;
662;2021-09-03 14:26:20;bisabisanya scarlett song joong ki, herbilogy song kang boleh bgt gak sih.. haha halu dulu;id;amoritayessy;;
663;2021-09-03 14:28:45;"Arghhhh seneng bgtt!!??, Akhirnya brand kesayangannya cicii si scarlett collab sama oppa song Joong ki dongg!!?
#ScarlettXSongJoongKi #GlowingWithScarlett https://t.co/BahoQaKf9P";id;cicinyakamu;;
664;2021-09-03 14:29:26;Edan song joongki beneran jadi ba nya scarlett;id;ifeeludarling;;
665;2021-09-03 14:29:35;Udah go internasional aj nih Scarlett, asli keren bgt apalagi sekarang yang jadi BA nya pak JoongKi ?? https://t.co/ttoKalHMmb;id;kamelfalevi;;
666;2021-09-03 14:30:48;"Meskipun Bukan Soong Joongki BA nya
Aku tetap Scarlett Whitening ?? https://t.co/EHRfhF67WL";id;rcpwardanny;;
667;2021-09-03 14:31:36;Song joong ki ternyata yg jadi BA nya Scarlett ??;id;Estpx98;;
668;2021-09-03 14:33:34;seriusaaannnn Song Joong Ki??? cakeupp bgt pls, suka dari jaman films dots eehhh skrng jadi BA Scarlett Whitening keren parah https://t.co/sLwhqzjzI6;id;thaliamecca;;
669;2021-09-03 14:35:08;uwowwww ternyataaaaa oppa joong ki yang jafi BA Scarlett Whitening, penasaranku terobat akhirnya?????? https://t.co/Ov2svlu7O7;id;thaliamecca;;
670;2021-09-03 14:35:58;Plissss!! salut bgt sih cicii sama si scarlett ini karena bisa datengin aktor ganteng sekelas song Joong ki, parahh keren bgtt!! https://t.co/7EVAQM8mRw;id;cicinyakamu;;
671;2021-09-03 14:39:13;udah ketebak kalo song joongki jadi BA scarlett;id;Aldaf28;;
672;2021-09-03 14:41:51;MAU GILA AJA JOONGKI BENERAN JADI BA NYA SCARLETT??!! ?????? I WASNT EXPECT THT KEREN BGT!!??? https://t.co/lRBE1vEjnh;id;urboyfieeee;;
673;2021-09-03 14:43:06;"kaget banget joongki jadi BA Scarlett wkwk ?? 

gue rutin juga kali nih ya pake Scarlett, biar 11 12 sama joongki ?? https://t.co/jziqM4pWn4";id;Julianmj_;;
674;2021-09-03 14:45:22;akhirnya gak penasaran lagi, dari kemaren penasaran siapa aktor korea yg kerjasama sama Scarlett, ternyata joongki. Keren keren https://t.co/uXITbfyHSr;id;Julianmj_;;
675;2021-09-03 14:47:12;"Habis ini harga scarlett naik ga ya???
Song joong ki https://t.co/VXjl8Xusfb";id;hyeyamilla;;
676;2021-09-03 14:48:14;ntap betul scarlett bisa bisanya Song Joong Ki jadi BA nyaaa????;id;eniniteata;;
677;2021-09-03 14:49:31;"Melihat scarlett x joongki ak jd posthink.. 

Bismillah kyungsoo x sajiku";id;bytiff_;;
678;2021-09-03 14:49:49;"uda rame juga ternyata ??  Joongki yang jadi BA Scarlett Whitening ????
#ScarlettXSongJoongKi #GlowingWithScarlett https://t.co/9v4ok5pHJH";id;urboyfieeee;;
679;2021-09-03 14:52:02;"Song joong ki jadi brand ambasador scarlett.
Plis harga product nya jangan naik plis ????";id;dianayuptsr;;
680;2021-09-03 14:52:36;gila si brand ambassador scarlett skg joong ki bisa gilaaa akkhh;id;addicted2ex0;;
681;2021-09-03 14:53:05;tau joongki jadi BA, ak lgsg CO produk scarlett biar ga keabisan srius sebucin itu ????;id;addicted2ex0;;
682;2021-09-03 14:58:56;Gilaa sih scarlett jadiin song joong ki brand ambassador nya;id;milaaudinaa;;
683;2021-09-03 15:04:03;Scarlett dimukaku never wrong ee malah sekarang durenku song joong ki jadi BA nya kan makin cinta deh wkwk;id;nadia_nofa;;
684;2021-09-03 15:08:17;Hoalah song joongki BA-nya scarlett;id;annviol_;;
685;2021-09-03 15:09:17;"Salut banget nih gue sama Scarlett bisa datengin aktor sekelas Song Joong Ki.
Best collab nih Scarlett x SongJoongKi. https://t.co/cdT5CmDOEe";id;ogha_adi;;
686;2021-09-03 15:13:04;OMG song joong ki dong, yaa ga heran sih pas feli ngidam vcall sama song joong ki ternyata emang ada kerjasama dengan scarlett. Keran bgt sih song joong ki jadi BA scarlett https://t.co/CDxryFsKhV;id;meigitaandiani;;
687;2021-09-03 15:15:28;Males bahas saipul2an mending beli scarlett HAHA semoga dapet PC Song Joong Ki @scarlettwhitening;id;Rhein_____;;
688;2021-09-03 15:16:13;song joongki beneran jadi BA nya scarlett? ya allahh ganteng bbanget allahuakbarrr;id;riskimlestari;;
689;2021-09-03 15:19:16;wkwkwkwkwkkw gila bgt scarlett ngangkat joongki jd ambassador;id;citerabaru;;
690;2021-09-03 15:22:48;"Iya udah curiga sejak banyak influencer KPop kasi clue gitu ditambah fely bikin video ngidam vc aktor drakor

Kan pas bgt tuh rumor BA Scarlett aktor Korea dan vc nya sama song joong ki

Gampang bgt dicocokin https://t.co/2gzZ3CCYca";id;YODREAMjjeoreo;;
691;2021-09-03 15:23:30;Scarlett mampu bayar joongki buat jadi BA, tp kenapa gak bisa ganti desain packagingnya sih?? plis dibagusin napa;id;harutoshy;;
692;2021-09-03 15:24:00;sbg pecinta scarlett nungguin bgt event beli produk dpt pc joongki hahaha https://t.co/FFxSOymkKE;id;alanisakaseh44;;
693;2021-09-03 15:29:02;gokil ni scarlett whitening BA nya song joongki?????;id;cyphret;;
694;2021-09-03 15:31:37;gila gue kaget bgt song joong ki ba nya scarlett??;id;ririfintt;;
695;2021-09-03 15:35:32;Scarlett gausa pake BA song joong ki juga semua orang dah make kali ??;id;mmfthj;;
696;2021-09-03 15:36:42;Gua nunggu song Joong Ki review pas make Scarlett ?????;id;viaarra_;;
697;2021-09-03 15:39:32;"Behh Scarlett BA nya Song Joong Ki
Bukan maenn????";id;BucinnDimsum;;
698;2021-09-03 15:39:43;Omo, song joong ki jadi ba scarlett dong ?? https://t.co/LeBIJ1kE1x;id;hotincream03;;
699;2021-09-03 15:40:26;kek gimana ya gadaa obatt si scarlett BAnya sekelas joongki kecee abiez?????? https://t.co/7MneFKsuyt;id;bdamtanj;;
700;2021-09-03 15:41:31;plis jgn sampe gara2 BA scarlett song joong ki, tiba2 ntar harganya jadi naik :((( big no????;id;_moccalatae;;
701;2021-09-03 15:43:19;"BA scarlett song joong ki
Auto laris nih dagangan aku ??

Kuy lah sini merapat..";id;smartianss;;
702;2021-09-03 15:43:40;eh song joong ki jadi BA scarlett?;id;cchancutie;;
703;2021-09-03 15:43:51;bayangin song joongki update story trus cuma keliatan tangan doang, dia pake lotion scarlett [ini udah botol ketiga udah mau abis, wangi banget tapi nga lebay dan cepet banget ngeresepnya bikin kulit aku lembab dan cerah] #mirnalemonilo https://t.co/vtP7EtAXms;id;lissssun;;
704;2021-09-03 15:44:20;"Keong bgt kaaaaan.. Song joong ki jd brand ambassador scarlett, gilak!!! Baru liaaaat!!!
Wow!!!";id;dinashafila;;
705;2021-09-03 15:45:06;Wihhh keren banget scarlett naik kelas???? semenjak Song Joong Ki jadi BA;id;ceo_rcz;;
706;2021-09-03 15:48:12;gila scarlett ba nya song joong ki edannn;id;chiat0w;;
707;2021-09-03 15:50:51;mjb. Heyyy kita sebagai konsumen Scarlett bakal ikut menafkahi Song Joong Ki ?? seneng bangeetttt;id;goldqnlous_;;
708;2021-09-03 15:51:35;bodo amat mau pada boikot saiful kek, ngurusin kpi kek, song joong ki jd ba nya scarlett kek, iniloh tokyo mati huhuhu sedih bgt kaya nairobi sama berlin :( https://t.co/D7DgFao3mn;id;_aadp;;
709;2021-09-03 15:55:30;Gilaaaa scarlett pake song joongki jadi brand ambassadornya??? Anjirrr bayar berapa ya scarlett... Nangis bgt duiddddd hahahahahah;id;kejujeruk;;
710;2021-09-03 15:58:56;jujur tadinya aku gak tertarik sama sekali beli produk scarlett walaupun lagi hype. tapi setelah tau BA scarlett sekarang adalah suamiku tersayang a.k.a song joong ki, aku berjanji akan membeli semua rangkaian produk scarlett saranghae oppa ululululuuu https://t.co/62HNGNZQYH;id;niahusniatinh;;
711;2021-09-03 16:05:13;Berarti bnr dong dugaan warga twt klo Joong Ki pasti ada berhubungan sm produk Scarlett;id;babyoonmin_;;
712;2021-09-03 16:07:03;Pliss jangan sampe harga scarlett naik karna ba nya song joong ki ??;id;oktavvve;;
713;2021-09-03 16:08:39;Jadi pgn beli scarlett tapi gratis vc bareng song joong ki;id;risaalahh;;
714;2021-09-03 16:10:08;gue shock berat asl sumpah ya keren bsa jadiin joongki ba scarlett ???? https://t.co/wWLp56SpNZ;id;4444aul;;
715;2021-09-03 16:12:21;"Bingung awalnya kenapa Song Joong Ki trending.
Ternyata jadi BA Scarlett woy?? keren bgttttttt????????";id;oxytociiiin;;
716;2021-09-03 16:12:35;Gegara song joong ki jadi BA scarlett gw jd mikir kudu apa ya biar bisa kerjasama sama bias gw wkwkw????;id;yourgrandmahh;;
717;2021-09-03 16:15:19;"demi apa gila gak nyangka ""Song Joong Ki"" oppa bisa collab sama scarlett, seneng bangettt deh liatnya ???? https://t.co/zxeV2yFOZl";id;sitizahara__;;
718;2021-09-03 16:15:27;Bukan pemakai produk Scarlett,tapi setelah tau yg jadi BA oppa Soong Joong Ki jadi auto bakal beli produknya deh??;id;PrisilaErlin;;
719;2021-09-03 16:19:21;WOE BISA BISANYA SONG JOONGKI JADI STAR AMBASSADORNYA SCARLETT. Ada banget kagetnya;id;dearlylibra;;
720;2021-09-03 16:22:25;Buset? Untung aku tidak gampang terpengaruh. Ga pernah minat scarlett dari awal dan stlh ini pun ttp ga akan minat :) tapi tetep kaget sih lihat song joongki, muahal pisan euy mainnya https://t.co/TRRudMMYhj;id;morilla_lmj;;
721;2021-09-03 16:25:02;jujur scarlett keren bgt si marketing nya dr dulu, skrg dia ngiklan pake song joongki weh!!!! ????;id;s19991110;;
722;2021-09-03 16:27:31;pantesan kemarin felly vc sm song joong ki ternyata emang dia jd BA scarlett jir wkwk;id;ratuferag;;
723;2021-09-03 16:27:48;Song joong ki jadi ba scarlett???? busett dahh, mana body lotion gw tinggal seperempat lagi. Nanti kalo abis, scarlettnya pada soldout nih pasti https://t.co/7HX7EwudwZ;id;Nadilla_Rezky29;;
724;2021-09-03 16:28:44;Yaudah besok beli Scarlett aja siapa tau gratis song Joong Ki nya bismillah aja dulu ??;id;NinggrumsS;;
725;2021-09-03 16:32:43;Meskipun aku yg ga terlalu suka korea dan ga terlalu tau tentang Song Joong Ki, tapi aku bangga krn di endorse Scarlett wkwk. Thx uu Scarlett https://t.co/7FMxpxARk2;id;aulianayaaa;;
726;2021-09-03 16:33:49;nnti klo scarlett tbtb jadi 100rb gr' ada song joongki awas yh, btw felicia angelista bakal ketemu dongg????;id;sunoofoxies;;
727;2021-09-03 16:34:28;Tapi emg body lotionnya Scarlett yang varian Jolly, terdebest sih wanginyaa?? smg ntar order Scarlett free stiker gambar Song Joong Ki ??;id;aulianayaaa;;
